Date,Temperature (C),Weather,Wind (km/h),Humidity (%),Barometer (mbar),Visibility (km)
Privacy-10-3 17:53,18,Light rain. Overcast.,15,61,1016,16
Privacy-10-3 18:53,18,Overcast.,11,59,1016,16
Privacy-10-3 19:53,18,Overcast.,9,59,1016,16
Privacy-10-3 20:53,18,Overcast.,7,65,1016,16
Privacy-10-3 21:53,18,Overcast.,7,61,1016,16
Privacy-10-3 22:53,18,Overcast.,0,61,1016,16
Privacy-10-3 23:53,17,Passing clouds.,0,65,1016,16
Privacy-10-4 00:53,16,Overcast.,9,70,1016,16
Privacy-10-4 01:53,17,Overcast.,9,75,1016,16
Privacy-10-4 02:53,14,Passing clouds.,13,67,1016,16
Privacy-10-4 03:53,14,Passing clouds.,6,70,1016,16
Privacy-10-4 04:53,14,Passing clouds.,0,70,1016,16
Privacy-10-4 05:53,15,Overcast.,6,67,1016,16
Privacy-10-4 06:53,16,Overcast.,0,67,1016,16
Privacy-10-4 07:53,16,Overcast.,0,62,1017,16
Privacy-10-4 08:53,17,Cloudy.,0,60,1017,16
Privacy-10-4 09:53,17,Mostly cloudy.,13,70,1018,16
Privacy-10-4 10:53,18,Broken clouds.,15,73,1018,16
Privacy-10-4 11:53,18,Passing clouds.,15,68,1017,16
Privacy-10-4 12:53,19,Passing clouds.,15,59,1016,16
Privacy-10-4 13:53,19,Passing clouds.,17,66,1016,16
Privacy-10-4 14:53,21,Passing clouds.,30,57,1015,16
Privacy-10-4 15:53,21,Passing clouds.,32,57,1015,16
Privacy-10-4 16:53,21,Passing clouds.,24,59,1015,16
Privacy-10-4 17:53,20,Passing clouds.,20,55,1015,16
Privacy-10-4 18:53,18,Passing clouds.,20,61,1015,16
Privacy-10-4 19:53,17,Passing clouds.,19,65,1016,16
Privacy-10-4 20:53,16,Passing clouds.,9,70,1016,16
Privacy-10-4 21:53,16,Passing clouds.,6,72,1016,16
Privacy-10-4 22:53,16,Passing clouds.,9,72,1016,16
Privacy-10-4 23:53,16,Passing clouds.,6,80,1016,16
Privacy-10-5 00:53,14,Clear.,9,78,1016,16
Privacy-10-5 01:53,13,Clear.,7,83,1017,16
Privacy-10-5 02:53,12,Clear.,6,86,1017,16
Privacy-10-5 03:53,12,Clear.,6,86,1017,16
Privacy-10-5 04:53,12,Clear.,6,89,1017,16
Privacy-10-5 05:53,11,Clear.,7,92,1017,16
Privacy-10-5 06:53,11,Clear.,0,86,1018,16
Privacy-10-5 07:53,11,Sunny.,0,80,1018,16
Privacy-10-5 08:53,16,Sunny.,11,60,1019,16
Privacy-10-5 09:53,18,Sunny.,15,50,1019,16
Privacy-10-5 10:53,20,Sunny.,19,42,1019,16
Privacy-10-5 11:53,20,Sunny.,19,44,1019,16
Privacy-10-5 12:53,22,Sunny.,20,37,1018,16
Privacy-10-5 13:53,22,Sunny.,28,51,1018,16
Privacy-10-5 14:53,22,Sunny.,30,49,1017,16
Privacy-10-5 15:53,22,Sunny.,28,51,1017,16
Privacy-10-5 16:53,21,Sunny.,24,57,1017,16
Privacy-10-5 17:53,19,Passing clouds.,20,63,1017,16
Privacy-10-5 18:53,18,Passing clouds.,20,68,1017,16
Privacy-10-5 19:53,18,Passing clouds.,13,70,1017,16
Privacy-10-5 20:53,17,Clear.,6,73,1018,16
Privacy-10-5 21:53,17,Clear.,7,73,1018,16
Privacy-10-5 22:53,15,Clear.,0,78,1018,16
Privacy-10-5 23:53,14,Clear.,7,83,1018,16
Privacy-10-6 00:53,13,Clear.,6,90,1018,16
Privacy-10-6 01:53,13,Clear.,0,87,1018,16
Privacy-10-6 02:53,13,Clear.,11,84,1018,16
Privacy-10-6 03:53,12,Clear.,7,86,1018,16
Privacy-10-6 04:53,12,Clear.,6,89,1017,16
Privacy-10-6 05:53,11,Clear.,6,86,1017,16
Privacy-10-6 06:53,11,Clear.,6,89,1018,16
Privacy-10-6 07:53,11,Passing clouds.,0,89,1018,16
Privacy-10-6 08:53,16,Passing clouds.,0,72,1019,16
Privacy-10-6 09:53,17,Passing clouds.,6,73,1019,16
Privacy-10-6 10:53,18,Scattered clouds.,11,68,1019,16
Privacy-10-6 11:53,19,Scattered clouds.,11,55,1018,16
Privacy-10-6 12:53,21,Scattered clouds.,11,57,1018,16
Privacy-10-6 13:53,22,Scattered clouds.,13,40,1017,16
Privacy-10-6 14:53,24,Scattered clouds.,22,39,1016,16
Privacy-10-6 15:53,24,Partly sunny.,24,40,1016,16
Privacy-10-6 16:53,22,Partly sunny.,17,52,1016,16
Privacy-10-6 17:53,21,Partly sunny.,15,46,1016,16
Privacy-10-6 18:53,19,Passing clouds.,15,49,1016,16
Privacy-10-6 19:53,18,Passing clouds.,9,63,1016,16
Privacy-10-6 20:53,17,Passing clouds.,6,60,1016,16
Privacy-10-6 21:53,17,Passing clouds.,0,65,1016,16
Privacy-10-6 22:53,18,Passing clouds.,6,65,1016,16
Privacy-10-6 23:53,14,Passing clouds.,6,72,1016,16
Privacy-10-7 00:53,13,Passing clouds.,7,72,1016,16
Privacy-10-7 01:53,14,Clear.,6,74,1016,16
Privacy-10-7 02:53,13,Clear.,0,77,1016,16
Privacy-10-7 03:53,12,Clear.,6,77,1016,16
Privacy-10-7 04:53,13,Clear.,6,74,1016,16
Privacy-10-7 05:53,12,Clear.,6,83,1016,16
Privacy-10-7 06:53,11,Passing clouds.,0,83,1016,16
Privacy-10-7 07:53,13,Scattered clouds.,0,72,1016,16
Privacy-10-7 08:53,17,Scattered clouds.,0,65,1017,16
Privacy-10-7 09:53,18,Scattered clouds.,0,66,1017,16
Privacy-10-7 10:53,19,Scattered clouds.,7,59,1016,16
Privacy-10-7 11:53,22,Scattered clouds.,15,49,1016,16
Privacy-10-7 12:53,25,Scattered clouds.,20,36,1015,16
Privacy-10-7 13:53,26,Broken clouds.,22,35,1014,16
Privacy-10-7 14:53,28,Broken clouds.,20,28,1013,16
Privacy-10-7 15:53,27,Broken clouds.,20,32,1013,16
Privacy-10-7 16:53,26,Broken clouds.,20,36,1013,16
Privacy-10-7 17:53,24,Partly sunny.,19,36,1012,16
Privacy-10-7 18:53,24,Passing clouds.,19,32,1012,16
Privacy-10-7 19:53,21,Passing clouds.,9,55,1012,16
Privacy-10-7 20:53,21,Passing clouds.,0,49,1013,16
Privacy-10-7 21:53,19,Passing clouds.,0,51,1013,16
Privacy-10-7 22:53,19,Passing clouds.,6,65,1013,16
Privacy-10-7 23:53,16,Passing clouds.,0,83,1013,16
Privacy-10-8 00:53,17,Passing clouds.,0,56,1013,16
Privacy-10-8 01:53,17,Passing clouds.,7,56,1013,16
Privacy-10-8 02:53,14,Passing clouds.,7,58,1013,16
Privacy-10-8 03:53,14,Passing clouds.,7,56,1013,16
Privacy-10-8 04:53,14,Passing clouds.,0,62,1013,16
Privacy-10-8 05:53,13,Passing clouds.,7,64,1013,16
Privacy-10-8 06:53,13,Passing clouds.,0,67,1013,16
Privacy-10-8 07:53,12,Passing clouds.,0,69,1013,16
Privacy-10-8 08:53,18,Passing clouds.,0,51,1014,16
Privacy-10-8 09:53,20,Passing clouds.,7,65,1014,16
Privacy-10-8 10:53,21,Passing clouds.,11,55,1014,16
Privacy-10-8 11:53,22,Passing clouds.,13,52,1013,16
Privacy-10-8 12:53,23,Passing clouds.,15,46,1013,16
Privacy-10-8 13:53,24,Passing clouds.,11,45,1012,16
Privacy-10-8 14:53,27,Passing clouds.,11,35,1011,16
Privacy-10-8 15:53,27,Passing clouds.,15,39,1011,16
Privacy-10-8 16:53,27,Passing clouds.,19,38,1011,16
Privacy-10-8 17:53,26,Passing clouds.,17,35,1011,16
Privacy-10-8 18:53,22,Passing clouds.,15,53,1011,16
Privacy-10-8 19:53,22,Passing clouds.,0,46,1012,16
Privacy-10-8 20:53,19,Clear.,0,68,1012,16
Privacy-10-8 21:53,19,Clear.,6,66,1012,16
Privacy-10-8 22:53,18,Clear.,0,68,1013,16
Privacy-10-8 23:53,15,Clear.,0,75,1013,16
Privacy-10-9 00:53,13,Clear.,6,77,1013,16
Privacy-10-9 01:53,17,Clear.,0,73,1013,16
Privacy-10-9 02:53,16,Clear.,0,65,1013,16
Privacy-10-9 03:53,14,Clear.,0,69,1013,16
Privacy-10-9 04:53,13,Clear.,6,72,1013,16
Privacy-10-9 05:53,12,Clear.,0,74,1013,16
Privacy-10-9 06:53,13,Clear.,0,74,1014,16
Privacy-10-9 07:53,13,Sunny.,6,87,1014,16
Privacy-10-9 08:53,18,Sunny.,0,59,1015,16
Privacy-10-9 09:53,19,Sunny.,9,68,1015,16
Privacy-10-9 10:53,22,Sunny.,9,43,1015,16
Privacy-10-9 11:53,25,Passing clouds.,11,33,1015,16
Privacy-10-9 12:53,26,Passing clouds.,17,36,1014,16
Privacy-10-9 13:53,27,Passing clouds.,17,32,1014,16
Privacy-10-9 14:53,27,Passing clouds.,15,30,1013,16
Privacy-10-9 15:53,26,Passing clouds.,22,33,1013,16
Privacy-10-9 16:53,22,Passing clouds.,24,48,1014,16
Privacy-10-9 17:53,21,Scattered clouds.,19,57,1013,16
Privacy-10-9 18:53,19,Passing clouds.,15,59,1013,16
Privacy-10-9 19:53,18,Passing clouds.,13,63,1014,16
Privacy-10-9 20:53,16,Passing clouds.,11,75,1014,16
Privacy-10-9 21:53,15,Passing clouds.,11,84,1014,16
Privacy-10-9 22:53,15,Passing clouds.,11,81,1014,16
Privacy-10-9 23:53,14,Clear.,6,84,1015,16
Privacy-10-10 00:53,14,Clear.,6,87,1014,16
Privacy-10-10 01:53,13,Passing clouds.,6,90,1015,16
Privacy-10-10 02:53,13,Passing clouds.,6,90,1015,16
Privacy-10-10 03:53,13,Clear.,0,93,1014,14
Privacy-10-10 04:53,12,Clear.,6,93,1014,11
Privacy-10-10 05:53,12,Passing clouds.,6,93,1014,13
Privacy-10-10 06:53,12,Mostly cloudy.,0,93,1014,16
Privacy-10-10 07:53,13,Broken clouds.,13,93,1015,16
Privacy-10-10 08:53,14,Broken clouds.,13,93,1015,16
Privacy-10-10 09:53,15,Partly sunny.,15,84,1016,16
Privacy-10-10 10:53,17,Passing clouds.,17,75,1016,16
Privacy-10-10 11:53,18,Passing clouds.,20,70,1016,16
Privacy-10-10 12:53,18,Passing clouds.,24,68,1016,16
Privacy-10-10 13:53,18,Passing clouds.,24,66,1015,16
Privacy-10-10 14:53,19,Passing clouds.,28,65,1014,16
Privacy-10-10 15:53,18,Passing clouds.,26,68,1014,16
Privacy-10-10 16:53,18,Passing clouds.,26,70,1014,16
Privacy-10-10 17:53,16,Passing clouds.,24,75,1014,16
Privacy-10-10 18:53,16,Passing clouds.,19,75,1015,16
Privacy-10-10 19:53,16,Passing clouds.,22,78,1015,16
Privacy-10-10 20:53,15,Passing clouds.,13,81,1015,16
Privacy-10-10 21:53,14,Passing clouds.,7,81,1015,16
Privacy-10-10 22:53,16,Overcast.,15,75,1016,16
Privacy-10-10 23:53,16,Overcast.,15,75,1016,16
Privacy-10-11 00:53,16,Overcast.,15,75,1016,16
Privacy-10-11 01:53,16,Overcast.,15,72,1016,16
Privacy-10-11 02:53,16,Overcast.,15,70,1016,16
Privacy-10-11 03:53,16,Overcast.,15,70,1016,16
Privacy-10-11 04:53,16,Overcast.,13,72,1016,16
Privacy-10-11 05:53,16,Overcast.,13,70,1017,16
Privacy-10-11 06:53,16,Overcast.,9,70,1017,16
Privacy-10-11 07:53,16,Overcast.,11,67,1018,16
Privacy-10-11 08:53,17,Overcast.,9,62,1018,16
Privacy-10-11 09:53,17,Overcast.,9,65,1019,16
Privacy-10-11 10:53,17,Partly sunny.,9,63,1018,16
Privacy-10-11 11:53,18,Partly sunny.,7,59,1019,16
Privacy-10-11 12:04,18,Scattered clouds.,9,59,1019,16
Privacy-10-11 12:53,18,Passing clouds.,7,59,1019,16
Privacy-10-11 13:53,19,Passing clouds.,19,53,1018,16
Privacy-10-11 14:53,19,Partly sunny.,17,53,1017,16
Privacy-10-11 15:53,19,Partly sunny.,19,57,1018,16
Privacy-10-11 16:53,19,Partly sunny.,19,57,1018,16
Privacy-10-11 17:53,18,Partly sunny.,20,65,1017,16
Privacy-10-11 18:53,17,Passing clouds.,19,70,1018,16
Privacy-10-11 19:53,16,Passing clouds.,15,72,1018,16
Privacy-10-11 20:53,16,Passing clouds.,11,72,1018,16
Privacy-10-11 21:53,14,Passing clouds.,7,83,1018,16
Privacy-10-11 22:53,14,Passing clouds.,13,83,1018,16
Privacy-10-11 23:53,14,Passing clouds.,15,87,1018,16
Privacy-10-12 00:53,13,Passing clouds.,9,90,1018,16
Privacy-10-12 01:53,14,Overcast.,11,87,1018,16
Privacy-10-12 02:53,14,Overcast.,17,83,1018,16
Privacy-10-12 03:53,14,Mostly cloudy.,13,90,1018,16
Privacy-10-12 04:53,14,Overcast.,11,87,1018,16
Privacy-10-12 05:53,14,Overcast.,11,87,1018,16
Privacy-10-12 06:53,14,Passing clouds.,0,87,1018,16
Privacy-10-12 07:53,14,Mostly cloudy.,0,87,1018,16
Privacy-10-12 08:53,15,Mostly cloudy.,13,81,1019,16
Privacy-10-12 09:53,15,Mostly cloudy.,0,81,1019,16
Privacy-10-12 10:53,16,Mostly cloudy.,6,78,1019,16
Privacy-10-12 11:53,16,Mostly cloudy.,9,75,1020,16
Privacy-10-12 12:53,16,Mostly cloudy.,19,78,1020,16
Privacy-10-12 13:53,17,Broken clouds.,11,73,1018,16
Privacy-10-12 14:53,17,Partly sunny.,20,73,1018,16
Privacy-10-12 15:53,17,Partly sunny.,26,67,1018,16
Privacy-10-12 16:53,16,Partly sunny.,17,70,1018,16
Privacy-10-12 17:53,16,Scattered clouds.,15,70,1018,16
Privacy-10-12 18:53,16,Passing clouds.,17,75,1018,16
Privacy-10-12 19:53,15,Passing clouds.,20,81,1018,16
Privacy-10-12 20:53,14,Passing clouds.,17,81,1019,16
Privacy-10-12 21:53,14,Passing clouds.,15,81,1019,16
Privacy-10-12 22:53,14,Passing clouds.,9,81,1019,16
Privacy-10-12 23:53,14,Passing clouds.,9,83,1019,16
Privacy-10-13 00:53,14,Overcast.,0,87,1019,16
Privacy-10-13 01:53,15,Overcast.,9,84,1019,16
Privacy-10-13 02:53,14,Overcast.,0,81,1019,16
Privacy-10-13 03:53,14,Overcast.,0,83,1018,16
Privacy-10-13 04:53,14,Overcast.,0,84,1018,16
Privacy-10-13 05:53,15,Overcast.,7,81,1018,16
Privacy-10-13 06:53,15,Overcast.,6,81,1018,16
Privacy-10-13 07:53,16,Overcast.,0,80,1018,16
Privacy-10-13 08:53,16,Overcast.,6,81,1018,16
Privacy-10-13 09:53,17,Partly sunny.,9,78,1019,16
Privacy-10-13 10:53,17,Broken clouds.,11,75,1019,16
Privacy-10-13 11:53,18,Partly sunny.,11,70,1018,16
Privacy-10-13 12:53,20,Partly sunny.,9,63,1018,16
Privacy-10-13 13:53,21,Partly sunny.,11,61,1017,16
Privacy-10-13 14:53,21,Partly sunny.,11,61,1016,16
Privacy-10-13 15:53,21,Partly sunny.,15,59,1016,16
Privacy-10-13 16:53,22,Partly sunny.,11,55,1015,16
Privacy-10-13 17:53,20,Partly sunny.,20,68,1015,16
Privacy-10-13 18:53,18,Partly cloudy.,7,78,1015,16
Privacy-10-13 19:53,18,Partly cloudy.,9,76,1015,16
Privacy-10-13 20:53,18,Partly cloudy.,19,73,1016,16
Privacy-10-13 21:53,18,Partly cloudy.,26,76,1015,16
Privacy-10-13 22:53,19,Partly cloudy.,24,73,1015,16
Privacy-10-13 23:53,19,Overcast.,24,73,1015,16
Privacy-10-14 00:53,19,Overcast.,20,75,1014,16
Privacy-10-14 01:53,18,Mostly cloudy.,19,76,1014,16
Privacy-10-14 02:53,19,Mostly cloudy.,20,75,1014,16
Privacy-10-14 03:53,19,Overcast.,30,75,1014,16
Privacy-10-14 04:53,18,Overcast.,30,81,1014,16
Privacy-10-14 05:53,18,Overcast.,28,78,1013,16
Privacy-10-14 06:53,18,Light rain. Overcast.,33,81,1013,11
Privacy-10-14 07:53,18,Overcast.,26,85,1013,16
Privacy-10-14 08:53,19,Overcast.,24,81,1014,16
Privacy-10-14 09:53,19,Light rain. Fog.,24,90,1014,6
Privacy-10-14 10:53,18,Heavy rain. Fog.,26,94,1014,2
Privacy-10-14 12:00,18,Rain. Fog.,24,97,1015,2
Privacy-10-14 13:01,18,Light rain. Fog.,26,94,1015,10
Privacy-10-14 13:53,18,Light rain. Fog.,13,94,1014,3
Privacy-10-14 14:56,17,Rain. Fog.,19,93,1014,3
Privacy-10-14 15:53,18,Light rain. Fog.,19,94,1014,3
Privacy-10-14 16:53,18,Mostly cloudy.,19,94,1014,16
Privacy-10-14 17:53,18,More clouds than sun.,0,94,1014,16
Privacy-10-14 18:53,17,Overcast.,13,90,1014,16
Privacy-10-14 19:53,17,Overcast.,15,90,1014,16
Privacy-10-14 20:53,17,Passing clouds.,11,86,1014,16
Privacy-10-14 21:53,17,Passing clouds.,13,86,1015,16
Privacy-10-14 22:53,16,Passing clouds.,7,90,1015,16
Privacy-10-14 23:53,16,Partly cloudy.,0,93,1014,16
Privacy-10-15 00:53,15,Passing clouds.,0,90,1015,16
Privacy-10-15 01:53,15,Passing clouds.,0,93,1014,14
Privacy-10-15 02:53,15,Mostly cloudy.,6,93,1014,13
Privacy-10-15 03:53,16,Overcast.,6,93,1014,14
Privacy-10-15 04:53,16,Overcast.,11,90,1013,14
Privacy-10-15 05:53,16,Mostly cloudy.,7,90,1013,16
Privacy-10-15 06:53,16,Partly cloudy.,6,90,1013,16
Privacy-10-15 07:53,17,Broken clouds.,9,90,1013,16
Privacy-10-15 08:53,17,Partly sunny.,0,84,1014,16
Privacy-10-15 09:53,18,Partly sunny.,6,78,1014,16
Privacy-10-15 10:53,19,Broken clouds.,15,79,1013,16
Privacy-10-15 11:53,22,Partly sunny.,28,66,1012,16
Privacy-10-15 12:53,21,Partly sunny.,28,76,1011,16
Privacy-10-15 13:53,21,Partly sunny.,11,70,1011,16
Privacy-10-15 14:53,22,Partly sunny.,26,61,1010,16
Privacy-10-15 15:53,21,Partly sunny.,37,71,1009,16
Privacy-10-15 16:53,21,Cloudy.,33,76,1009,16
Privacy-10-15 17:56,20,Rain. More clouds than sun.,35,78,1008,3
Privacy-10-15 18:53,19,Heavy rain. Fog.,28,90,1009,3
Privacy-10-15 19:53,19,Light rain. Fog.,22,90,1010,10
Privacy-10-15 20:53,18,Light rain. Overcast.,22,90,1010,16
Privacy-10-15 21:53,18,Light rain. Overcast.,19,87,1010,16
Privacy-10-15 22:53,17,Light rain. Fog.,17,90,1011,8
Privacy-10-15 23:53,18,Mostly cloudy.,13,90,1011,16
Privacy-10-16 00:53,18,Drizzle. Fog.,9,94,1011,3
Privacy-10-16 01:53,18,Drizzle. Fog.,7,94,1011,6
Privacy-10-16 02:53,18,Fog.,0,97,1011,8
Privacy-10-16 03:53,18,Fog.,0,94,1011,8
Privacy-10-16 04:53,18,Fog.,0,94,1011,10
Privacy-10-16 05:53,18,Fog.,9,90,1011,10
Privacy-10-16 06:53,17,Passing clouds.,0,93,1010,11
Privacy-10-16 07:53,17,Partly sunny.,0,97,1010,11
Privacy-10-16 08:55,18,Mostly cloudy.,6,90,1010,16
Privacy-10-16 09:53,18,Mostly cloudy.,17,94,1009,13
Privacy-10-16 10:03,18,Light rain. Fog.,22,94,1010,3
Privacy-10-16 10:53,18,Light rain. Fog.,17,94,1009,3
Privacy-10-16 11:53,17,Rain. Fog.,7,97,1009,2
Privacy-10-16 12:53,18,Rain. Fog.,9,94,1008,2
Privacy-10-16 13:53,17,Light rain. Fog.,19,97,1008,3
Privacy-10-16 14:53,18,Cloudy.,28,90,1007,11
Privacy-10-16 15:53,18,Light rain. Partly sunny.,26,87,1008,13
Privacy-10-16 16:53,19,Partly sunny.,30,78,1008,16
Privacy-10-16 17:53,18,Partly sunny.,32,78,1008,16
Privacy-10-16 18:53,18,Overcast.,37,81,1008,16
Privacy-10-16 19:53,18,Light rain. Mostly cloudy.,39,85,1008,16
Privacy-10-16 20:53,18,Mostly cloudy.,33,81,1009,16
Privacy-10-16 21:53,18,Mostly cloudy.,30,81,1010,16
Privacy-10-16 22:53,18,Partly cloudy.,24,75,1011,16
Privacy-10-16 23:53,17,Mostly cloudy.,22,78,1012,16
Privacy-10-17 00:53,17,Passing clouds.,22,78,1012,16
Privacy-10-17 01:53,17,Passing clouds.,26,81,1013,16
Privacy-10-17 02:53,17,Passing clouds.,22,78,1014,16
Privacy-10-17 03:53,17,Overcast.,19,81,1014,16
Privacy-10-17 04:53,17,Passing clouds.,19,83,1014,16
Privacy-10-17 05:53,17,Mostly cloudy.,11,80,1015,16
Privacy-10-17 06:53,15,Passing clouds.,0,84,1016,16
Privacy-10-17 07:53,16,Scattered clouds.,9,81,1016,16
Privacy-10-17 08:53,17,Scattered clouds.,11,78,1017,16
Privacy-10-17 09:53,18,Scattered clouds.,0,75,1018,16
Privacy-10-17 10:53,18,Scattered clouds.,7,76,1018,16
Privacy-10-17 11:53,19,Scattered clouds.,9,68,1018,16
Privacy-10-17 12:53,20,Scattered clouds.,11,61,1018,16
Privacy-10-17 13:53,19,Passing clouds.,15,63,1018,16
Privacy-10-17 14:53,21,Passing clouds.,20,57,1017,16
Privacy-10-17 15:53,20,Passing clouds.,24,61,1017,16
Privacy-10-17 16:53,19,Passing clouds.,22,61,1017,16
Privacy-10-17 17:53,18,Passing clouds.,20,66,1017,16
Privacy-10-17 18:53,17,Passing clouds.,17,73,1017,16
Privacy-10-17 19:53,17,Passing clouds.,19,75,1018,16
Privacy-10-17 20:53,16,Passing clouds.,11,81,1018,16
Privacy-10-17 21:53,16,Clear.,0,83,1018,16
Privacy-10-17 22:53,15,Clear.,7,81,1019,16
Privacy-10-17 23:53,13,Clear.,0,87,1019,16
Privacy-10-18 00:53,13,Clear.,6,87,1020,16
Privacy-10-18 01:53,13,Passing clouds.,6,90,1020,16
Privacy-10-18 02:53,12,Passing clouds.,6,90,1020,16
Privacy-10-18 04:00,12,Passing clouds.,0,93,1020,16
Privacy-10-18 04:57,12,Passing clouds.,7,93,1020,16
Privacy-10-18 05:04,11,Passing clouds.,7,93,1020,16
Privacy-10-18 05:53,11,Passing clouds.,7,93,1021,16
Privacy-10-18 06:53,12,Passing clouds.,0,93,1022,16
Privacy-10-18 07:53,12,Passing clouds.,0,96,1022,16
Privacy-10-18 08:53,14,Passing clouds.,7,93,1022,16
Privacy-10-18 09:53,16,Broken clouds.,0,83,1023,16
Privacy-10-18 10:53,17,Passing clouds.,11,75,1023,16
Privacy-10-18 11:53,18,Passing clouds.,13,70,1023,16
Privacy-10-18 12:53,20,Passing clouds.,17,63,1022,16
Privacy-10-18 13:53,20,Passing clouds.,15,65,1021,16
Privacy-10-18 14:53,20,Passing clouds.,17,68,1020,16
Privacy-10-18 15:53,21,Passing clouds.,26,63,1020,16
Privacy-10-18 16:53,21,Passing clouds.,26,63,1020,16
Privacy-10-18 17:53,20,Passing clouds.,17,63,1020,16
Privacy-10-18 18:53,18,Passing clouds.,15,73,1021,16
Privacy-10-18 19:53,18,Passing clouds.,17,61,1021,16
Privacy-10-18 20:53,17,Passing clouds.,11,63,1022,16
Privacy-10-18 21:53,16,Passing clouds.,9,67,1022,16
Privacy-10-18 22:53,16,Passing clouds.,11,69,1022,16
Privacy-10-18 23:53,15,Clear.,9,72,1022,16
Privacy-10-19 00:53,16,Clear.,7,69,1022,16
Privacy-10-19 01:53,16,Clear.,19,69,1022,16
Privacy-10-19 02:53,15,Clear.,7,67,1022,16
Privacy-10-19 03:53,14,Clear.,0,70,1022,16
Privacy-10-19 04:53,13,Clear.,7,72,1022,16
Privacy-10-19 05:53,12,Clear.,0,77,1022,16
Privacy-10-19 06:53,10,Passing clouds.,0,86,1022,16
Privacy-10-19 07:53,12,Passing clouds.,0,86,1023,16
Privacy-10-19 08:53,16,Passing clouds.,6,75,1023,16
Privacy-10-19 09:53,17,Scattered clouds.,6,62,1023,16
Privacy-10-19 10:53,18,Scattered clouds.,9,51,1023,16
Privacy-10-19 11:53,20,Scattered clouds.,17,51,1022,16
Privacy-10-19 12:53,21,Passing clouds.,19,51,1022,16
Privacy-10-19 13:53,22,Passing clouds.,20,43,1021,16
Privacy-10-19 14:53,23,Passing clouds.,20,36,1021,16
Privacy-10-19 15:53,23,Scattered clouds.,19,36,1020,16
Privacy-10-19 16:53,21,Partly sunny.,17,57,1020,16
Privacy-10-19 17:53,20,Partly sunny.,13,57,1020,16
Privacy-10-19 18:53,18,Passing clouds.,6,66,1020,16
Privacy-10-19 19:53,18,Passing clouds.,7,73,1020,16
Privacy-10-19 20:53,16,Passing clouds.,0,78,1020,16
Privacy-10-19 21:53,14,Passing clouds.,0,90,1020,16
Privacy-10-19 22:53,14,Passing clouds.,6,87,1021,16
Privacy-10-19 23:53,14,Passing clouds.,0,81,1021,16
Privacy-10-20 00:53,13,Clear.,7,83,1021,16
Privacy-10-20 01:53,13,Clear.,9,77,1020,16
Privacy-10-20 02:53,13,Clear.,0,77,1021,16
Privacy-10-20 03:53,12,Clear.,9,77,1020,16
Privacy-10-20 04:53,12,Clear.,6,77,1020,16
Privacy-10-20 05:53,12,Clear.,6,80,1020,16
Privacy-10-20 06:53,12,Passing clouds.,6,80,1020,16
Privacy-10-20 07:53,12,Passing clouds.,0,83,1020,16
Privacy-10-20 08:53,16,Passing clouds.,0,75,1021,16
Privacy-10-20 09:53,18,Passing clouds.,11,73,1021,16
Privacy-10-20 10:53,21,Passing clouds.,6,59,1021,16
Privacy-10-20 11:53,22,Passing clouds.,15,53,1020,16
Privacy-10-20 12:53,22,Passing clouds.,13,53,1020,16
Privacy-10-20 13:53,23,Passing clouds.,9,41,1019,16
Privacy-10-20 14:53,23,Passing clouds.,13,51,1018,16
Privacy-10-20 15:53,24,Passing clouds.,11,43,1017,16
Privacy-10-20 16:53,24,Sunny.,9,52,1017,16
Privacy-10-20 17:53,22,Sunny.,7,53,1017,16
Privacy-10-20 18:53,21,Clear.,17,61,1016,16
Privacy-10-20 19:53,19,Clear.,0,65,1016,16
Privacy-10-20 20:53,18,Clear.,0,66,1016,16
Privacy-10-20 21:53,18,Clear.,7,78,1016,16
Privacy-10-20 22:53,18,Clear.,0,78,1016,16
Privacy-10-20 23:53,16,Clear.,6,83,1016,16
Privacy-10-20 00:53,13,Clear.,7,83,1021,16
Privacy-10-20 01:53,13,Clear.,9,77,1020,16
Privacy-10-20 02:53,13,Clear.,0,77,1021,16
Privacy-10-20 03:53,12,Clear.,9,77,1020,16
Privacy-10-20 04:53,12,Clear.,6,77,1020,16
Privacy-10-20 05:53,12,Clear.,6,80,1020,16
Privacy-10-20 06:53,12,Passing clouds.,6,80,1020,16
Privacy-10-20 07:53,12,Passing clouds.,0,83,1020,16
Privacy-10-20 08:53,16,Passing clouds.,0,75,1021,16
Privacy-10-20 09:53,18,Passing clouds.,11,73,1021,16
Privacy-10-20 10:53,21,Passing clouds.,6,59,1021,16
Privacy-10-20 11:53,22,Passing clouds.,15,53,1020,16
Privacy-10-20 12:53,22,Passing clouds.,13,53,1020,16
Privacy-10-20 13:53,23,Passing clouds.,9,41,1019,16
Privacy-10-20 14:53,23,Passing clouds.,13,51,1018,16
Privacy-10-20 15:53,24,Passing clouds.,11,43,1017,16
Privacy-10-20 16:53,24,Sunny.,9,52,1017,16
Privacy-10-20 17:53,22,Sunny.,7,53,1017,16
Privacy-10-20 18:53,21,Clear.,17,61,1016,16
Privacy-10-20 19:53,19,Clear.,0,65,1016,16
Privacy-10-20 20:53,18,Clear.,0,66,1016,16
Privacy-10-20 21:53,18,Clear.,7,78,1016,16
Privacy-10-20 22:53,18,Clear.,0,78,1016,16
Privacy-10-20 23:53,16,Clear.,6,83,1016,16
Privacy-10-22 00:53,13,Passing clouds.,6,93,1012,16
